,Datetime,Tweet Id,Text,Username
19,2023-03-28 22:08:19+00:00,1640838252482674689,"@NurHida913511 @KingRashford_10 @AgusSwanta @FaktaSepakbola Lebih tepatnya karena tidak bisa menjadi tuan rumah yang baik menurut FIFA. Kasus Rusia dan Israel secara politik perang emang sama, tapi kalau kita tarik dari benang merah kompetisi bola, keduanya punya problem yang berbeda jauh.",Blanktito
20,2023-03-28 22:05:08+00:00,1640837451307700224,@mnurhanif17 @FaktaSepakbola Goblok di pelihara otak cman cari duit gak ngerti pembukaan UUD 45. Gak ikut FIFA gak bakal miskin. makan tuh politik FIFA dan UEFA ygbawahan FIFA. Indonesia tetap jalan maju gak ikut FIFA🤣😄😄. Lagian pringkat 151 mw jadi tuan rumah. Cman abis² in duit😄🤣😜 https://t.co/qo2kpu2Rmh,GusIwan72
21,2023-03-28 21:47:20+00:00,1640832971837157376,"@RuiRui69491937 @gajelumonyet @FaktaSepakbola tapi takutnya ada kelompok yang bikin teror di tempat yang memang minim penjagaan, kan jadinya nanti fifa atau asosiasi lainnya punya trust issue keamanan kalo milih Indonesia jadi tuan rumah.",NAfdlolul
22,2023-03-28 21:36:15+00:00,1640830181945536512,"penyelenggara piala dunia junior. 

Pilihan yang kedua adalah tidak menjadi tuan rumah karena menolak Israel. Disini Indonesia tidak bisa menunjukkan diri sebagai penyelenggara turnamen kelas dunia. Indonesia menyia-nyiakan kesempatan yang sudah diberikan FIFA. Bahkan, Indonesia",wyansonataman
23,2023-03-28 21:23:27+00:00,1640826962624258049,"@raditya_manda @idextratime u20 bang gak masuk rank fifa. myanmar aja pernah masuk tanpa jalur tuan rumah tapi sekarang gk jadi apa""",andreanadeyyy
24,2023-03-28 21:20:09+00:00,1640826130092670977,"Kedua, terpilihnya Indonesia sebagai tuan rumah Piala Dunia U20 telah melewati proses bidding dengan mengalahkan dua negara: Brasil dan Peru.

Ketiga, kelolosan Israel terjadi setelah Indonesia ditunjuk sebagai tuan rumah oleh FIFA.",news_delik
25,2023-03-28 21:15:14+00:00,1640824893171453952,"@idextratime Udah injury time udah ditarik ama FIFA video2 yg berbau tuan rumah Indonesia di website-nya tinggal tunggu sanksi, ga usah berharap main pildun mending sibuk ngurusin politik negara org lagi sekarang",wizard_yena
26,2023-03-28 21:09:13+00:00,1640823382035038208,"@knpiharis menerima tidak harus mendukung, setidaknya jadi tuan rumah yg elittt untuk anggota FIFA",qalbu02
27,2023-03-28 21:05:14+00:00,1640822377578897408,@ganjarpranowo @ganjarpranowo  tunggu keputusan FIFA kl indonesia batal jd tuan rumah pildun U 20 sy gak pilih bapak,BintangSwatant2
28,2023-03-28 20:53:23+00:00,1640819395135148033,"@mpujayaprema Pertanyaannya, kenapa FIFA tidak mempertimbangkan untuk membatalkan penunjukan Indonesia sebagai tuan rumah pada saat itu?",mizan_mks
29,2023-03-28 20:44:48+00:00,1640817234032594951,"@Eisei_1 @idextratime https://t.co/Cbalr888K3

Yg kocak tuh bawa2 soekarno pdhal beda konteks. 
Jaman Soekarno indo ngajuin jd tuan rumah n komit ngikuti aturan fifa gak? 

Lagian orang palestinanya aja woles, kok malah situ yg mumet. 
Chuakkss",NagaVVijaya
30,2023-03-28 20:30:27+00:00,1640813622598451200,@GOAL_ID Sejak kapan Singapura jadi tuan rumah penyelenggara Piala Dunia FIFA U20?,DickyIwanSetia1
31,2023-03-28 20:25:06+00:00,1640812277015396352,"@tvOneNews Betul
Apa dah siap venue dll.
 Jngn sampai malu Indonesia jika 
Sampai venue belum 99 Persen
Dan para pemain bisa all-out bawa
Indonesia masuk 4besar
Bawa nama sebagai tuan rumah
Bila FIFA jatuhkan Ben berarti FIFA mendukung imperialis dan pendudukan paksa moderen.",ORohman
32,2023-03-28 20:09:39+00:00,1640808389319200770,"@alfsinshere @satria_rajasa @idextratime bener. trus pertanyaannya apakah indonesia sepenting itu buat fifa? palingan tinggal ganti tuan rumah, kelar urusan. indo dibanned dari segala kompetisi, israel dan palestina adem ayem di world cup wkkwk",gramrp_
33,2023-03-28 20:08:20+00:00,1640808056865935363,"@jokowi Selama Israel menjadi anggota FIFA dan FIFA adalah Organisator nya, maka Indonesia harus tunduk dengan aturan FIFA ketika Indonesia ingin jadi tuan Rumah even Organisator, kalau masih gonjang ganjing ngalur ngidul, maka jangan jadi tuan Rumah , jadi Tamu aja deh dulu.",BungLeo54
34,2023-03-28 19:51:52+00:00,1640803913178976256,"@detikcom Pilihan Tuan Rumah Pildun U-20 sederhana kali Pak,

Ikut aturan FIFA : menjaga nama baik Negara dan mewujudkan mimpi anak2/TIM untuk kompetisi di kancah Internasional

Atau

Tolak aturan FIFA : Nama Indonesia tercoreng dan membangunkan anak2/TIM dari mimpi indah",R_GUN4W4N
35,2023-03-28 19:48:05+00:00,1640802961587838976,"@andreanadeyyy @idextratime Dulu pas kanjuruhan pada koar2 suruh fifa baned pssi, sekarang cuma mau batal jadi tuan rumah hebohnya ngalahin flu babi😆",ronggoo_
36,2023-03-28 19:21:07+00:00,1640796173819695114,"@gelangbesi Tul banget..
Skrg cuma berharap perwakilan Pemeeintah n ET bs lobby2 para petinggi FIFA agar Indonesia tetep bs jd tuan rumah Piala Dunia U20.
Duuh.. jd nervous sendiri 😩🙈",_Dauph1ne_
37,2023-03-28 18:53:20+00:00,1640789181948624896,@rolanajadeh @Miduk17 Tp ada benernya jg sih ngapain TOLAK ISRAEL segala?? lagian INDONESIA kan cuma sebagai TUAN RUMAH.. di amanati fifa menjadi tuan rumah harusnya menjamu tamu2 nya.,ZonaMerah69
38,2023-03-28 18:43:07+00:00,1640786612534775809,@erickthohir Semoga lobynya ke fifa sukses dan ttp indonesia tuan rumah piala dunia U20. Amin,Muhamma25607091
39,2023-03-28 18:32:16+00:00,1640783880675524609,"@herman_angran @FaktaSepakbola Yg nolak itu fifa, bukan Qatar sebagai tuan rumah... Jadi orang jngan tolol bgt knpa haha
Klo ini yg nolak tuan rumah, bukan fifa, punya otak di pake dikit",gusti_rhamadhan
40,2023-03-28 18:27:35+00:00,1640782702839480320,"@Leonita_Lestari @hilmiirawan Tapi situasi ini bisa saja dimanfaatkan oleh israel utk mendesak fifa ganti tuan rumah. Bisa aja mereka melakukan ini utk pembalasan atas sikap politik Indonesia ke israel.
Mereka berdalih tdk nyaman bertanding jika dikelilingi sniper.
Saya yakin 99% kita kalah..",tkbubut
41,2023-03-28 18:18:34+00:00,1640780435864289280,@xandersolo1 @CNNIndonesia Sepakbola tak lepas dri politik. FIFA berpolitik dgn blacklist Rusia krna perang dgn Ukraina. Israel penjajah yg sampe skr tak henti²ny memborbardir palestina. Anies kapasitas ny sbg gubernur DKI lah begok. Bodoh amat loe. Dia tuan rumah. Acara di DKI. Dasar begok loe,HermansyahRoki
42,2023-03-28 18:16:33+00:00,1640779928848461826,"@yarachantique Menawarkan diri pasti banyak,, buktinya dulu kita dipilih kan jd tuan rumah ☺️☺️
Mari kita tinggal tunggu hasil dr FIFA, krn FIFA yg punya hajat ☺️☺️",TJHoois
43,2023-03-28 18:07:34+00:00,1640777664570204160,"@mohmahfudmd sebetulnya yang buat polemik itu @PKSejahtera pak @mohmahfudmd ... semua sudah sesuai ATuran dari FIFA dan @PSSI pun tidak bisa menolakny so kalo mau jadi tuan rumah perhelatan akbar harus bisa bedakan Olahraga dan Politik , gitu aja kok repot @Paltiwest btl ?",JulyRumawi
44,2023-03-28 17:42:59+00:00,1640771481490817024,"@idextratime tapi klo di fikir fikir egk mungkin indo di banned fifa ,soalnya masalah tragedy kanjuruhan aja fifa bisa di lobby @PSSI 
yg terbaru tuan rumah bali akan di pndahkan ke solo ?? hmm 🤫🤫 ada strategy apakah untuk 2024 wkwk",logajoenefa
45,2023-03-28 17:42:24+00:00,1640771332878249984,"@RomitsuT Bisa bedakan gak sih menolak bertanding dgn menolak kedatangan di saat jadi tuan rumah? makin tua makin goblok kau, tau gak dampaknya andai di banned FIFA? Kompor aja kau. https://t.co/Q8JQmV2Mcs",wisnu_aj1
46,2023-03-28 17:35:25+00:00,1640769577297518608,"@yupaaaaaaaaaaa2 @Paltiwest Karena dilihat komitmen Indonesia bisa jadi tuan rumah pildun dgn stadion dan liga yg semakin bagus sesuai standar dan terdaftar di FIFA,",blarakering
47,2023-03-28 17:34:44+00:00,1640769401841676288,"@adibim yang mengizinkan kan fifa, indonesia mah cuma tuan rumah",asoedarso
48,2023-03-28 17:30:35+00:00,1640768359519354881,@ch_chotimah2 Siapp!! Piala dunia u20 juga agenda fifa. Indonesia cuma tuan rumah. Apa bedanya dg ini?? https://t.co/viz5PhKJEy,haensa_
49,2023-03-28 17:24:26+00:00,1640766809480773632,@erickthohir pejuangan anda akan saya perhitungkan di 2024.. gasskeun pak.. tunjukkan pada FIFA kita mampu menjadi tuan rumah.. karna kita adalah bangsa yg besar.. -good news come soon- Hopefully😎,Ibanez16294862
50,2023-03-28 17:20:51+00:00,1640765910633050113,@wolfalone93 @anovaway @FaktaSepakbola Gak semua tim nyaman dng kondisi seperti itu..terlalu ketat pengaman. Situasi di negara ini yg mungkin dimanfaatkan israel dng menekan Fifa agar menunjuk ulang tuan rumah dng alasan tdk ada jaminan keselamatan.,tkbubut
51,2023-03-28 17:20:41+00:00,1640765865842053120,@fallingmonstar @yudhawijaya_k @utdfocusid Hrs.a ada kejadian pembunuhan karena sepakbola tdk lolos jd tuan rumah tp org fifa.a emg doyan duit,Corochalid123
52,2023-03-28 17:07:37+00:00,1640762581420998656,"@idextratime Ini strategi untuk meyakinkan FIFA kalau Indonesia masih siap jadi tuan rumah. Presiden memberikan statement untuk meredakan gejolak, kemudian ketua PSSI melobi kembali FIFA kalau semuanya sudah ditangani pemerintah.",tepisepimati
53,2023-03-28 17:01:23+00:00,1640761012310925312,@FaktaSepakbola Tuan rumah fifa mobile aja uda,afhiyhdeckx
54,2023-03-28 16:54:38+00:00,1640759312049123328,Semoga FIFA tidak membatalkan Indonesia sbg Tuan Rumah piala Dunia U20 akibat penolakan timnas Israel oleh pemerintah daerah Jateng &amp; Bali.. Ini bisa jd catatan serius bagi FIFA.,bumnbersatu
55,2023-03-28 16:50:57+00:00,1640758383241465857,"Dengan alasan, tidak mau mencapur adukan antara politik dan sepak bola FIFA memutuskan untuk membatalkan Indonesia sebagai tuan rumah piala dunia U20.",Hendra_purnawa
56,2023-03-28 16:44:54+00:00,1640756862529445888,@cobacobabudi @idextratime Kok diterima waktu itu?? Ini jg bukan indo yg ngundang israel bang... Indo cm tuan rumah.. Kebetulan israel lolos kualifikasi yg diadain fifa...,christkeju2
57,2023-03-28 16:31:30+00:00,1640753489495347201,"@Hant_Sparrow @satria_rajasa @idextratime Kalau nggak mau menerima tim yang lolos kualifikasi, nggak usah mengajukan jadi tuan rumah!! PSSI anggota fifa... Harus taat sama peraturan FIFA... paham ora Su",EdoRenandika
58,2023-03-28 16:28:27+00:00,1640752721732173826,"@FaktaSepakbola Sangat diisayangkan andai FIFA membatalkan Indonesia jadi tuan rumah piala dunia U20 hanya gara2 dua gubernur yang hanya menghapal mukodimah pembukaan UUD 45 tanpa mengerti, memahami serta mengimplementasikan konstitusi tsbt dalam konsteks  global.",WidodoElbara
59,2023-03-28 16:26:21+00:00,1640752193824493568,"@just_rif7 @bujangkinangan @dina_sulaeman FIFA mendiskualifikasi rusia atas permintaan  negara lain,padahal qatar sudah menyatakan welcome,israel ditolak oleh segilintir rakyat tuan rumah ajang pildun,udah tau bedanya?",evildance_
60,2023-03-28 16:23:42+00:00,1640751528180084737,@akromrima @KakekHalal Nanti kapan mbak? Ini udah jadi tuan rumah.. Ini urusan sepakbola urusan penghidupan orang banyak. Indonesia di banned fifa. And amau ngasih pekerjaan ke orang² yang menggantungkan hidup dengan sepakbola?,AosthaRifanda1
61,2023-03-28 16:17:55+00:00,1640750072110682112,@kurawa @erickthohir Aamiin ya Allah..moga diberi kemudahan..dan memohon pada Dzat pembolak balik hati semoga dibukakan hati ketua Fifa buat menerima kita kembali buat jd tuan rumah...,intermakcz
62,2023-03-28 16:06:04+00:00,1640747089457217537,"@knpiharis @PDI_Perjuangan @puanmaharani_ri @jokowi @gibran_tweet Kita bersikap seperti ini sama aja ingin mematikan sepakbola Indonesia setelah kita berjuang mati matian di play off dan ini lah yang kita tunggu-tunggu kita di tunjuk sebagai tuan rumah, jika kita kena sanksi sama FIFA dengan penolakan ini bagaimana pak?",AgungSe18052605
63,2023-03-28 16:05:19+00:00,1640746901191659520,"@just_rif7 @bujangkinangan @dina_sulaeman Tuntut FIFA ban Israel dlu, baru ikutan daftar jd tuan rumah. Kalo konsisten keluar saja dari FIFA. Keluar juga dari PBB.",omded_MU
64,2023-03-28 16:04:24+00:00,1640746668470730752,"Tapi kalau besok FIFA memutuskan buat Indonesia ttep jd tuan rumah Pildun U20 2023, ya bagus juga. Tolong jangan aneh2 guys, jangan anarkis. Inget kata Pak Presiden jg itu ga mempengaruhi dukungan kita buat Palestina. Jd jgn rusuh nanti ya.",hereissaf
65,2023-03-28 16:01:12+00:00,1640745867027283968,"@KompasTV Indonesia mati²an membela Palestina, sampai mengorbankan kepercayaan yg diberikan oleh FIFA, dulu mnt utk jd tuan rumah  sekarang menolak peserta timnasnya, sungguh memalukan.Palestina saja tdk mempersoalkan timnas Israel. Mudah² Indonesia dpt sanksi keras dan  permanen dr  FIFA",FudinFud7
66,2023-03-28 16:00:15+00:00,1640745625536061441,"Gw cm berdoa smg diplomasi Pak @erickthohir ke FIFA bsk berjalan lancar dan menghasilkan yg terbaik buat semuanya. Gpp kalo gagal jadi tuan rumah,setdknya tlg minta ke FIFA utk jangan kasih kita sanksi pak.Biar ga double2 sedihnya,udh gagal jd tuan rumah,kena sanksi bertubi2 pula",hereissaf
67,2023-03-28 15:59:48+00:00,1640745513028030467,"Kalo sampe itu kejadian, bukan cuma kita bisa jadi the worse tuan rumah, tapi jg mungkin sanksi dari FIFA kedepannya bahkan bisa terancam dibekukan. Kasian kan masa depan sepak bola Indonesia.",hereissaf
68,2023-03-28 15:56:46+00:00,1640744749870223361,@detikcom Lembaga sepakbola seperti FIFA mustinya tdk boleh DOUBLE STANDARD kepada negara anggotanya klo Rusia dibanned/ boycot ya israel juga mustinya di banned/boycot karena kebiadabannya dan kejamnya kepada rakyat Palestina jadi yg akan menjadi tuan rumah pildun U-20 gak ada masalah.,Yedi_ExTKI
69,2023-03-28 15:52:31+00:00,1640743678271688704,@GOAL_ID terus ketua FIFA jawab emang MUI ada uang berapa untuk bayar singapura jadi tuan rumah buat israel?? punya uang gak MUI??,ReckyButarbuta8
70,2023-03-28 15:48:31+00:00,1640742674004332544,"Dan sy yakin jika indonesia ttp menjadi tuan rumah dan timnas indonesia akan berlaga di piala dunia, Pihak2 yang tadinya kecewa dan hopeless akhirnya menyanjung2 pemerintah atas keberhasilan negosiasi pemerintah ke FIFA.

TRIK KOTOR KALIAN SUDAH TERBACA

Salam Rakyat Indonesia.",NorthPapua2021
71,2023-03-28 15:47:26+00:00,1640742399789117440,"@CNNIndonesia Dari dulu sdh protes nak, kamu tau gk kalo PBB FIFA dll tuh di genggamanx USA dan Isarel juga kan? Konteks skrg di Indonesia krn tuan rumah jd punya andil besar utk tolak saat ini bukan dari dulu, ngerti tdk kau nak",ZulkurniawanHu1
72,2023-03-28 15:42:20+00:00,1640741116957069312,"@ch_chotimah2 @erickthohir ah cenul..berharap pepesan kosong 
""Informasi pembatalan Indonesia menjadi tuan rumah Piala Dunia U-20 2023 ini disampaikan secara langsung oleh Yesayas Oktavianus.
FIFA sudah mengirimkan surat pembatalan Indonesia menjadi tuan rumah Piala Dunia U-20 2023.",Darmaputrackr
73,2023-03-28 15:36:34+00:00,1640739664427638785,"@NURULZUBAIDAH21 Olahraga jgn di campur adukan ma politik donk! 
Ingat apa efek penolakan itu buat timnas kita. 
Kita bisa jadi gagal menjadi tuan rumah pildun u 20,
Trs kedepanya pssi jga psti kena sangsi dari fifa. 
Kalo kalian punya jiwa nasionalis, ayo kita dukung terselenggaranya pildun u20",alwarohman
74,2023-03-28 15:36:03+00:00,1640739534173511682,"@detiksport Tau dah. Tinggal lobby lagi, PSSI sekarang kuat soal lobby FIFA, buktinya dapet jatah tuan rumah dari banyak negara peserta.",wallsmochimatch
75,2023-03-28 15:31:59+00:00,1640738512332034048,"@idextratime Kalo posisi Indonesia kuat, yg nemuin itu FIFA Karena FIFA yg butuh. Karena yg ngemis Indonesia, maka indo yg datang nemuin buat ngemis minimal ga di sanksi, maksimal masih bisa jd tuan rumah. Ingat, gada makan siang gratis.",renita_hartini
76,2023-03-28 15:31:10+00:00,1640738307742273537,"@HeryIdris5 Lucunya kita masih sok negosiasi ke fifa, padahal yg ngantri jadi tuan rumah banyak.",AnimismeL
77,2023-03-28 15:27:55+00:00,1640737487541903363,@Frenky_Naleko @PakarINTELek @mohmahfudmd FIFA gak berhak ngatur konstitusi indonesia. TAPII FIFA juga gak bakal mau ambil pusing dg mengganti tuan rumah yang bisa mentaati aturan mereka dan indonesia jg terancam diban karena pemerintah memasukan agenda politik di sepakbola,ary_ns16
78,2023-03-28 15:26:51+00:00,1640737220364746752,"@FaktaSepakbola Aamiin semoga yg terbaik yh, kalo bener gaajadi tuan rumah ya brarti itu yg terbaik yh okeh 😁 lagian kalo fifa nya bener mah, pas Indo lg bidding, teriakkin aja ngapain lo ikut² bidding, urus aja kompetisi lokal lu. 😂",Iksun16
79,2023-03-28 15:10:59+00:00,1640733229719093250,"@idextratime FIFA kan memang standar ganda

Tapi gini deh, Indonesia itu tidak memiliki event ini. Kalau Indonesia mau nurut aturan sebagai tuan rumah ya ayo aja. Kalau gak ya udah, tanggung sendiri semua akibatnya.

Bukan pemilik ataupun penyelenggara kok malah sok keras 🤡 https://t.co/lOfJr1V1DE",SoototheSun
80,2023-03-28 15:02:33+00:00,1640731104452939777,"@Only_maliq @Pegawai_Konoha @idextratime Kalo indonesia kan posisinya ngedukung palestine ini atas dasar kemanusiaan dll sama israel juga ngga ada hubungan luar negeri juga harusnya sih kekeh nolak walau pun dicabut status tuan rumah nya sekalipun ya hayuk² wae

Fifa sama indo sama² nggak konsisten kalo gini sekarang",Ursplanb
81,2023-03-28 14:58:48+00:00,1640730162521145345,"@indosupporter harusnya Indonesia diban FIFA sejak tragedi itu, makanya saya gak ambil pusing sekarang  mau pildun U-20 dibatalin kek mau dipindah tuan rumah kek biarin aja atau diban saja selamanya",sakim270987
82,2023-03-28 14:57:02+00:00,1640729718734618624,"@detikcom Lah, Pak Plt Menteri Olahraga Prof Muhadjir Effendy kok gitu komennya sie??? 😁 
bukan soal kiamat atau perang dunia ke-3 sie Pak Plt. Menteri.
tapi, 
ini soal ""integritas"" Indonesia yg telah memohon ke FIFA utk jadi Tuan Rumah dan FIFA pun mengabulkan Indonesia jadi Tuan Rumah. https://t.co/IxRixXZNrt",Firmansyah_SH_
83,2023-03-28 14:53:23+00:00,1640728797787070465,"@AliNgabalinNew @vianicantiq Kita ttp Do'akan Yg Terbaik..!! Amin..!! 🤲🤲 Walau Tampaknya jga udah Terlambat..Nasi udah Jadi Bubur..!! FIFA tak Mau Ambil Resiko..Argentina 🇦🇷 , ataw Peru 🇵🇪 ataw Mngkin jga Qatar 🇶🇦 sdh Bersiap siap jdi Tuan Rmh Dadakan Piala Dunia U20 dgn Suka Cita..!!
..😔😔",John_Gleewoe
84,2023-03-28 14:50:18+00:00,1640728022193172480,@idextratime Jokowi hrs gunakan kewenangannya utk perintahkan kepala daerah menerima tim Israel berlaga di daerahnya sesuai kesepakatan dgn FIFA. Indonesia harus menjamin keselamatan dan keamanan tim israel sesuai komitmen sdh dittd bhw sbg tuan rumah menjamin keamanan semua tim peserta,danielht2009
85,2023-03-28 14:47:57+00:00,1640727429491888128,"@yusuf_dumdum Menolak keikutsertaan israel = Pasti Tuan Rumah Piala Dunia U-20 akan dipindahkan. Situasi Israel-Palestina tidak akan berubah dengan sikap INDONESIA… Hasilnya INDONESIA mungkin disanksi FIFA. Yg rugi INDONESIA, yg SOK MENOLAK BUKANKAH TOLOL bin BAHLUL… Mikirrrrrrr",hadifianwidjaja
86,2023-03-28 14:46:15+00:00,1640727004742930433,"@BuzzerTw @Hazardd89186200 @Miniongoldlane @idextratime Wow lu kira kalau mau jadi tuan rumah event besar wasitnya harus dari negeri sendiri ya? Lu terlalu pinter apa terlalu Goblok sih, jelas wasit dan semua perangkat pertandingan itu dari FIFA bukan dari Indonesia, Indonesia bertugas menyediakan tempat, stadion, fasilitas pendukung",ramamoonknight
87,2023-03-28 14:46:01+00:00,1640726945687298048,"@panditfootball @FIFAcom Tp klo usul SPT tidak disetujui jg sm FIFA yaudah, pilihannya Nerima Izrahell main spt biasa di Indonesia, atau klo ga tuan rumahnya diganti atau mungkin malah dicoret sepihak oleh FIFA. Ga ada solusi Laen mah.",dwicahyo__
88,2023-03-28 14:44:49+00:00,1640726643378405377,@welasasih92 @ARSIPAJA note : indonesia kepilih jd tuan rumah fifa world cup u20 sebelum tragedi kanjuruhan.,fadlisvnty
89,2023-03-28 14:44:15+00:00,1640726500357062657,"@bukupembaharu @sangkhalil @pp_pemudamuh tuan rumah berhak dong menolak kedatangan tamu yg masih melakukan penjajahan, sesuai amanat pembukaan uud dan sikap para pendahalu. Kemarin Rusia di sanksi FIFA ndak boleh ikut Pildun gara2 invasi ke Ukraina. PP Pemudanya kok ndak greget, ghirahnya anti penjajah dipertanyakan",Wangrewang
