,Datetime,Tweet Id,Text,Username
0,2023-03-27 23:37:28+00:00,1640498300171485184,"@mohmahfudmd Pemerintah indonesia hrus tegas terhadap para kadrun,pak jokowi masih banyak rakyat ondonesia yg cinta sepak bola,jadi klu pemerinta suam2 kuku alias kurang tegas terhadap para kadrun2 ini dampaknya kt akan d ben dlm semua agenda FIFA.",Sare34A
1,2023-03-27 23:29:22+00:00,1640496263119638529,"@_Dauph1ne_ @rudisarupa @Ndaxwz @yusuf_dumdum Berarti anda belum pernah nonton bola ..ya 😂
Ingat ...FIFA tidak mau d dikte oleh pemerintah...negara itu .!! 
Setiap mau main ..yg d bawah anak anak "" anak bola "" itu apa 🤣",ocukam
2,2023-03-27 23:22:36+00:00,1640494557463973888,"@FaktaSepakbola @rclnatasyaa Gila, FIFA dan pemerintah aja belum mengeluarkan pernyataan sama sekali, eh ni orang koar-koar.

Gorengan², makan tuh gorengan di bulan Ramadhan!!!!!!",bsb90000
3,2023-03-27 23:19:53+00:00,1640493874320932865,"@Aryanda @idextratime Yang belum mau muncul ke rakyat Indonesia itu pemerintah, bukan FIFA. Memang rada ambigu kalimatnya",kakseto_ID
4,2023-03-27 22:58:14+00:00,1640488426804789253,"@TT010816000 @WagimanDeep212_ Melanggar konstitusi negara pemerintah bisa digulingkan, melanggar komitmen dg FIFA cuma tdk bisa main bola kancah internasional. Walaupun tanpa sanksi FIFA, Sptnya sepakbola Indonesia jg sulit mendunia.",Ijaunsi
5,2023-03-27 22:41:52+00:00,1640484307126087683,"@backcure @FaktaSepakbola @mohmahfudmd Urusan negara mah urusan pemerintah sebagai operator negara, urusan sepakbola mah Fifa sebagai nu bogana sepakbola . Eta mah pernyataan pa mahfud Md sebagai bagian Dr pemerintah. Termasuk jika statmen na kaluar ti pa Erick, sebagai Menteri kah atau sebagai ketum pssi kah..",giergiansyah
6,2023-03-27 22:34:03+00:00,1640482339871682562,@Yoshi91233 @SantorinisSun Penolakan itu bkn pemerintah pu mau tapi bdk sabda leluhur pendiri partai. Kitong tunggu sj keputusan FIFA termasuk sangsinya,VincentiusFerr8
7,2023-03-27 22:32:25+00:00,1640481931501662209,"@BangEdiii Beda masalahnya coy, ini soal kompetisi dan kesetaraan. Sebagai sesama anggota fifa, Israel berhak ikut world cup u20 setelah melewati kualifikasi.
Ya skrg pemerintah tinggal milih aja mau idealis atau ikutin aturan",sambalkemiri
8,2023-03-27 22:09:42+00:00,1640476212081594368,@_MbakSri_ Digeser ke Peru/Brasil jika batal di +62. Belum resmi diumumkan krn terkait posisi ketua PSSI yg bacapres (polik lagi kan). Pemerintah masih melobi FIFA (Jokowi &amp; Gianni Infantino cukup akrab) tapi tentu batal jika penolakan tim Israel tetap ada,theopils
9,2023-03-27 22:08:09+00:00,1640475823865208832,"@alifmojo Ini bawaan arus politik yg diusung salah 1 parpol lip. Isu sensitif dipakai jg mirip2 kek era2 sebelumnya. Kan 2024 dah tahun panas tuh. 😅😅
Indonesia kepilih jd tuan rumah krn dlm pengajuan bidding jg pasti didukung pemerintah pusat. Makanya FIFA berani pilih.",renalda_krslm
10,2023-03-27 21:49:58+00:00,1640471249091727362,"@KuahMieSedap @yntktgs @caeesarroo @FaktaSepakbola Pikiranmu yg standar ganda karena tak punya prinsip. Tidak ada yang standar ganda, yang ada baik fifa atau pemerintah, hanya berpegang pada prinsipnya masing2 yang kau baca sebagai standar ganda.",Unoi_9
11,2023-03-27 21:33:02+00:00,1640466984004636672,"@detikcom Lebih arab dari org arab,dan lebih palestina dari org Palestina 😂
Hayo siapa lagi yg mau manfaat kan momentum carmuk di tahun politik..waktu dan tempat di persilahkan

Goreng teros,sampe gosong.
Klo da gosong nanti nyalahkan pemerintah,gk bisa ngelobi fifa buat batalin israel 🤣",kampretoscokol1
12,2023-03-27 21:25:08+00:00,1640464997301235713,"@idextratime @detikcom Njiirrr, gw kira karna isu Israel, ternyata karna persiapan ind blm matang, gw baca berita kmaren FIFA lg cek kesiapan stadion di bali,,, pantes ganjar &amp; gub bali berani nolak... Akal2an pemerintah karna blm siap, sayang mungkin duitnya buat IKN",TaufikNoor
13,2023-03-27 21:22:27+00:00,1640464321548517376,"@ch_chotimah2 @YulWawan Yoo tanya ke gerombolan ente yg salahkan 2 Gub itu, masa iyaa 2 gub yg nolak sampai kebijakan fifa berubah. Padahal masih ada 32 gubernur lainnya dn pemerintah pusat jg.
Jk 2 gub yg nolak sbg acuan artinya pemerintah pusat di abaikan sama fifa dong...bilang ke gerombalan ente Nul",rasya2125
14,2023-03-27 20:59:51+00:00,1640458637054472201,@tegarnaufal17 @rooleysurya @penggemarf1 @idextratime @detikcom Rusia juga masih bisa atlit nasional nya maen tenis di kancah dunia mungkin gara² sepak bola atensi nya lebih tinggi dan fifa waktu itu juga pernah nge ban rusia di pildun jadi kepikiran apaakh bisa nge ban israel tapi ya itu pemerintah nya dah telat kebakaran jenggot,Ursplanb
15,2023-03-27 20:54:08+00:00,1640457195195338752,"@seroja_merah Saya rasa ET sudah berusaha begitupun juga dari pemerintah, tapi perkara ada pada kalangan yg anti Israel dan FIFA sendiri, kesimpulan FIFA setelah penyataan 2 gubernur kok rasanya tidak bijak.",Muhamma32119268
16,2023-03-27 20:43:48+00:00,1640454595561549827,"@mohmahfudmd Emangnya Pemerintah, PDIP, PKS dan MUI itu siapa mau ngatur2 lembaga sebesar FIFA, Indonesia itu cuma tuan rumah kok malah mau ngatur2 FIFA supaya nurutin kemauan Indonesia. 
Ude intinya menolak Timnas Israel itu sama saja membatalkan Piala Dunia U20 dan mengundang Sanksi FIFA",KepaArgawinata2
17,2023-03-27 19:26:08+00:00,1640435049916174337,"@FaktaSepakbola Yaa emang maunya pemerintahan indonesia mungkin biar indonesia di baned dari fifa biar liga juga ga jalan, trus dengan menjadi pahlawan kesiangan akhirnya pemerintah bikin dan kompetisi ini itu biar cari cuan kan !!",reza_aputra13
18,2023-03-27 18:40:49+00:00,1640423645058306048,"@setionoegraha @faisal_hernawan @FaktaSepakbola selama kita masih mengatasnamakan pemerintah dan rakyat, tidak akan pernah ketemu jalan tengahnya. FIFA hanya melihat 1 arah, indonesia.
maka dari itu menyuarakan sesuatu atas nama rakyat ga berarti apa2 kalau lawan bicaranya FIFA. hasilnya ttp aja 0 gaakan ada yang berubah.",BimboWumbo13
19,2023-03-27 18:01:39+00:00,1640413789706407937,"@mohmahfudmd Agama saja bisa di Politisir, apalagi pertandingan sepak bola untuk kejuaraan piala Dunia yang baru pertama kali akan diadakan di Bali Indonesia. Kapan majunya persepak bolaan Indonesia untuk Piala Dunia, bila pembatalan oleh Fifa, akibat di tolaknya Israel oleh Pemerintah.",Didikdwihadipu4
20,2023-03-27 17:50:54+00:00,1640411083738587143,"@KuahMieSedap @0xKatarsis @ftrhmn2708 @FaktaSepakbola Ya justru itu jdi kentara bgt FIFA campur adukin politik ama sepakbola, harusnya dlm kasus Indonesia ini dukung juga dong apalagi amanah konstitusi kok, lagian liat kasus pemerintah inggris kasih sanksi ke roman pemilik chelsea, FIFA ngebiarin.  Standar ganda kan?",andimuanlu
21,2023-03-27 17:29:59+00:00,1640405819073384450,"@Lembayung071 @ganjarpranowo Setuju Bun, kalau salah harus kita kritik. Kalau yang ngomong oposisi dan kadrun tidak berdampak pada FIFA tapi yang ngomong pemerintah daerah pasti FIFA mencatat dengan serius pernyataan tsb.",Detosusanto2
22,2023-03-27 17:27:19+00:00,1640405149775712256,"@Fratatatata @idextratime Tapi kemungkinan besar nya kaga bro, et ke swiss kayanya cuma buat nge lobi agar indo gk kena sanksi soalnya pemerintah ama fifa gk ada titik temu, kalo udh gk ada titik temu ngapain et ke swiss, kemungkinan paling masuk akal sih itu",mhmdfdy
23,2023-03-27 17:24:57+00:00,1640404554327142401,"Bola panasnya di pemerintah sih ini, siap jamin keamanan atau tidak, bukan di FIFA atau PSSI.",hantamfootball
24,2023-03-27 17:23:55+00:00,1640404292833267713,"@marlin_rizki @Gus_Raharjo Negara yg siap gantiin indonesia sebagai penyelenggara banyak

Argentina, Qatar udah antri....gosipnya FIFA mlh udah tunjuk Peru 

Pak Jokowi udah kerja keras lobi FIFA sejak 2019, pemerintah udah kucurin 600M...dan skrg terancam batal krn politik",HaramAsoy
25,2023-03-27 17:23:22+00:00,1640404154366693378,"Alasan Politiknya mungkin untuk melindungi Pemilu 2024. Beberapa sumber mengatakan FIFA hanya minta jaminan keamanan namun pemerintah tak bisa sanggupi, mungkin pertimbangan resiko Pildun ditunggangi dan berefek domino ke Pemilu 2024 sehingga bikin repot pemerintah.",hantamfootball
26,2023-03-27 17:21:15+00:00,1640403622747070465,"@arintonur @Julios781 @AldenBenny @mohmahfudmd Loh, pildun kan undangan resmi? Pemerintahkan memang mau menjalankan pildun. Yg bilang gamau siapa? Pemerintah kan gamau diplomasi karna mereka imperialis. Semua ya yg putuskan FIFA. Klo FIFA tetap kasih Israel, ya tetap bakalan datang Israel nya, gimana sih.",UnusEtVeritas
27,2023-03-27 17:12:01+00:00,1640401298116993025,"@idextratime Yurisdiksi Indonesia masih belum bisa diterima FIFA, kemungkinan persyaratan yang diajukan pemerintah RI, mengacu pada Permenlu Pasal 99 poin C:

1. Tidak ada bendera Israel yang dibentangkan di venue pertandingan

2. Tidak ada pemutaran lagu kebangsaan Israel

jelas ini ditolak",jovimaulana
28,2023-03-27 17:08:07+00:00,1640400315605463041,"@fakeakunsr @UpdateBolabola belum pernah terjadi sepanjang sejarah pertandingan resmi FIFA, bendera tidak dibentangkan &amp; lagu kebangsaan tidak diputar.

jelas hal itu akan mencoreng muka FIFA &amp; dikecam banyak pihak, ya jelas syarat pemerintah RI itu ditolak",jovimaulana
29,2023-03-27 16:39:54+00:00,1640393215797805057,"@detikcom Karena sebelumnya PSSI tdk berkomunikasi dgn Pemerintah,bahwa tdk ada hubungan di plomatik dgn Israël  dan ini harus di jelaskan ke FIFA sebelumnya juga Indonesia mendukung Palestina untuk merdeka.",IpeErmas
30,2023-03-27 16:16:13+00:00,1640387258426736642,"@WongAlasRoban Kalo mau dirunut, ini salahnya Pemerintah juga. Kenapa dari awal tidak menolak penunjukan dari FIFA.  Kalo dah gini, kan repot, berbuntut panjang.",Lausala10
31,2023-03-27 15:44:50+00:00,1640379356454457345,"@mohmahfudmd Jangan standar ganda begitu. Sikap  rakyat dan pemerintah tegas jelas mengutuk penjajahan Israel. Jangan ada pejabat lengah  demi FIFA/PSSI. Israel pasti masuk lagi  lewat pintu lain :  investasi, dll.Fifa jadi pintu https://t.co/VOpUnKJZhU kontra kita , akan dimainkan Israel",DrsJumadik
32,2023-03-27 15:44:26+00:00,1640379257326292992,"@herojonnn @idextratime @detikcom Gak, ini gak ada skenario apapun, soalnya semua rugi kecuali FIFA. Oposisi rugi, partai pemerintah rugi, pahlawan kesiangan siapa? Gak ada.",Hikmatsyah999
33,2023-03-27 15:36:46+00:00,1640377326453288960,"@SantorinisSun @BuahsegarTandan Nahlo lempar kesalahan kepemerintah, Pemerintah mana yang menolak Timnas Israel tidak boleh ikut piala dunia FIFA-20.Pemerintah Provinsi Denpasar. Anda Pembantu Presiden Jokowi Kenapa Pikiran nya Pikiran Bukan sebagai Pembantu Presiden.",srikoesharyant5
34,2023-03-27 15:34:12+00:00,1640376681935544325,"@Rrizkyy_ @penggemarf1 @idextratime @detikcom Ya itu gajelasnya pemerintah indo harus nya lebih ngerti rakyat nya belum siap dan juga masalah keamanan juga belum berani harusnya
Fifa juga adem² aja harusnya dari kanjuruhan kemaren aja indo dicoret dari tuan rumah",Ursplanb
35,2023-03-27 15:32:16+00:00,1640376196717498369,"@Indostransfer mundurnya mereka ga akan ada konsekuensi dari fifa dong? jd kalo pemerintah Indonesia blm bs menyelesaikan perdebatan bolehin israel main di Indonesia atau tdk, mending ngajuin pengunduran diri jg aja",gamapila
36,2023-03-27 15:29:21+00:00,1640375462777221123,"@idextratime @DiMarzio BAGI FIFA / NEGARA LAIN

SUARA GUBERNUR = SUARA PRESIDEN = SUARA PEMERINTAH",Richie79040209
